Sr No.,Is_Transition,Is_Appraisal_Driven,Utterance,Speaker,Emotion,Dialogue_ID,Utterance_ID,Set,expectation,dataset,Moment_Utterance_ID
11038,0,0,My God! What happened to you?,Rachel,Scared,626,6,dev,,EmoryNLP,
11039,0,0,"Eight and a half hours of aptitude tests, intelligence tests, personality tests... and what do I learn? ""You are ideally suited for a career in data processing for a large multinational corporation.""",Chandler,Mad,626,7,dev,,EmoryNLP,
11040,0,0,That's so great! 'Cause you already know how to do that!,Phoebe,Joyful,626,8,dev,,EmoryNLP,
11041,0,0,"Can you believe it? I mean, don't I seem like somebody who should be doing something really cool? You know, I just always pictured myself doing something...something.",Chandler,Mad,626,9,dev,,EmoryNLP,
11042,1,1,"Oh Chandler, I know, I know... oh, hey! You can see your nipples through this shirt!",Rachel,Joyful,626,10,dev,"Rachel expected Chandler to feel reassured or comforted by Phoebe's comment that he already knows how to do data processing, as it is a familiar skill.",EmoryNLP,6.0
11043,1,1,"Here you go, maybe this'll cheer you up.",Monica,Peaceful,626,11,dev,"Monica hoped Chandler would feel validated and encouraged by her empathy and offering, especially after Chandler expressed disappointment in his career outcome.",EmoryNLP,4.0
11044,0,0,"Ooh, you know, I had a grape about five hours ago, so I'd better split this with you.",Chandler,Mad,626,12,dev,,EmoryNLP,
11045,1,1,It's supposed to be that small. It's a pre-appetizer. The French call it an amouz-bouche.,Monica,Joyful,626,13,dev,Monica hoped that offering the amouz-bouche to Chandler would cheer him up and make him feel better after his disappointing career assessment.,EmoryNLP,11.0
11046,1,1,Well.... it is amouz-ing...,Chandler,Joyful,626,14,dev,Chandler expected the portion to be larger because he made a joke about sharing it due to having only eaten a grape in the last five hours.,EmoryNLP,12.0
11047,0,0,"Hello? Oh, hi Wendy! Yeah, eight o'clock. What did we say? Ten dollars an hour?... OK, great. All right, I'll see you then. Bye.",Monica,Joyful,626,15,dev,,EmoryNLP,
11048,1,1,Ten dollars an hour for what?,Phoebe,Neutral,626,16,dev,"Phoebe was expecting Chandler to continue making a joke or comment related to the 'amouz-ing' pun, rather than Monica transitioning to a phone call about payment rates.",EmoryNLP,8.0
11049,1,1,"Oh, I asked one of the waitresses at work if she'd help me out.",Monica,Neutral,626,17,dev,Monica expected Wendy to agree to help her out for ten dollars an hour.,EmoryNLP,15.0
11050,1,1,Waitressing?,Rachel,Mad,626,18,dev,"Rachel was expecting Monica to be paying someone for a different type of help or job, not waitressing.",EmoryNLP,10.0
11051,1,1,Uh-oh.,Joey,Neutral,626,19,dev,"Joey expected that the waitress Monica hired would be helping with something other than waitressing, possibly something more personal or unusual, and Rachel's response confirmed it was indeed for waitressing, which might be unexpected or disappointing for Joey.",EmoryNLP,5.0
11052,1,1,Well... of course I thought of you! But... but...,Monica,Sad,626,20,dev,Monica hoped Joey would not feel left out or upset that she didn't ask him to help with waitressing.,EmoryNLP,17.0
11053,0,0,"But, but?",Rachel,Mad,626,21,dev,,EmoryNLP,
11054,1,1,"But, you see, it's just... this night has to go just perfect, you know? And, well, Wendy's more of a... professional waitress.",Monica,Mad,626,22,dev,Monica hoped Rachel would understand why she chose a professional waitress for the event instead of Rachel.,EmoryNLP,20.0
11055,0,0,Oh! I see. And I've sort of been maintaining my amateur status so that I can waitress in the Olympics.,Rachel,Mad,626,23,dev,,EmoryNLP,
11056,0,0,"You know, I don't mean to brag, but I waited tables at Innsbruck in '76. Amouz-bouche?",Chandler,Joyful,626,24,dev,,EmoryNLP,
11057,0,0,Well?,Chandler,Neutral,627,0,dev,,EmoryNLP,
11058,0,0,"Wow! It's huge! It's so much bigger than the cubicle. Oh, this is a cube.",Phoebe,Joyful,627,1,dev,,EmoryNLP,
11059,1,1,Look at this!,Chandler,Joyful,627,2,dev,Chandler hoped Phoebe would be impressed or excited by the space or object he was showing her.,EmoryNLP,0.0
11060,0,0,Oh! You have a window!,Phoebe,Joyful,627,3,dev,,EmoryNLP,
11061,0,0,Yes indeedy! With a beautiful view of...,Chandler,Joyful,627,4,dev,,EmoryNLP,
11062,0,0,Oh look! That guy's peeing!,Phoebe,Joyful,627,5,dev,,EmoryNLP,
11063,0,0,"OK, that's enough of the view. Check this out, look at this. Sit down, sit down.",Chandler,Joyful,627,6,dev,,EmoryNLP,
11064,1,1,OK.,Phoebe,Neutral,627,7,dev,Phoebe expected Chandler to continue engaging with the view or acknowledge her comment about the man.,EmoryNLP,5.0
11065,1,1,"This is great! Helen, could you come in here for a moment?",Chandler,Powerful,627,8,dev,"Chandler hoped Phoebe would be impressed with something else in the office after she sat down, possibly to introduce or demonstrate something specific involving Helen.",EmoryNLP,6.0
11066,1,0,"Thank you Helen, that'll be all.",Chandler,Neutral,627,9,dev,,EmoryNLP,
11067,1,0,"Last time I do that, I promise.",Chandler,Mad,627,10,dev,,EmoryNLP,
11068,0,0,What a tool!,Joey,Mad,628,0,dev,,EmoryNLP,
11069,0,0,You don't want to work for a guy like that.,Rachel,Powerful,628,1,dev,,EmoryNLP,
11070,0,0,Yeah!,Ross,Powerful,628,2,dev,,EmoryNLP,
11071,0,0,"I know... it's just... I thought this was, you know... it.",Monica,Sad,628,3,dev,,EmoryNLP,
11072,0,0,"Look, you'll get there. You're an amazing chef.",Ross,Powerful,628,4,dev,,EmoryNLP,
11073,0,0,Yeah! You know all those yummy noises? I wasn't faking.,Phoebe,Joyful,628,5,dev,,EmoryNLP,
11074,1,1,"So, er... how did it go with Celia?",Joey,Scared,628,6,dev,"Joey expected Phoebe to reassure Monica or contribute to the conversation about Monica's cooking skills, but Phoebe's comment redirected the topic, leading Joey to change the subject to ask about Celia.",EmoryNLP,0.0
11075,0,0,"Oh, I was unbelievable.",Ross,Powerful,628,7,dev,,EmoryNLP,
11076,1,1,"All right, Ross!",Joey,Powerful,628,8,dev,Joey hoped Ross had a positive experience with Celia and was pleased to hear Ross's enthusiastic response.,EmoryNLP,6.0
11077,1,1,"I was the James Michener of dirty talk. It was the most elaborate filth you have ever heard. I mean, there were characters, plot lines, themes, a motif... at one point there were villagers.",Ross,Joyful,628,9,dev,"Ross expected Joey to be impressed or amused by his detailed and elaborate description of his dirty talk, highlighting his creativity and storytelling ability.",EmoryNLP,7.0
11078,1,1,Whoa! And the... huh-huh?,Joey,Joyful,628,10,dev,"Joey expected Ross to share a brief, perhaps humorous or impressive, summary of his success with Celia, likely focusing on a sexual or romantic achievement, rather than an elaborate description of his 'dirty talk' creativity.",EmoryNLP,8.0
11079,1,1,"Well, ahem... you know, by the time we'd finished with all the dirty talk, it was kinda late... and we were both kind of exhausted, so uh...",Ross,Scared,628,11,dev,Ross was expecting that the elaborate dirty talk would lead to a more intimate or physical encounter with Celia.,EmoryNLP,9.0
11080,0,0,You cuddled.,Joey,Joyful,628,12,dev,,EmoryNLP,
11081,1,1,"Yeah, which was nice.",Ross,Joyful,628,13,dev,"Ross was expecting Joey to infer that nothing more intimate happened after the dirty talk due to exhaustion, and possibly thought Joey might be surprised or disappointed, but Ross found the cuddling nice.",EmoryNLP,11.0
11082,1,1,You guys wanna try and catch a late movie or something?,Phoebe,Neutral,628,14,dev,"Phoebe expected Ross to express disappointment or frustration about not having a more intimate encounter after the elaborate buildup, but upon hearing his satisfied response, she smoothly transitioned to suggesting a group activity.",EmoryNLP,5.0
11083,1,1,"Maybe, but shouldn't we wait for Chandler?",Rachel,Neutral,628,15,dev,Rachel was expecting that the group would wait for Chandler before making any plans for a late movie or activity.,EmoryNLP,1.0
11084,1,1,"Yeah, where the hell is he?",Joey,Scared,628,16,dev,Joey expected that the group would decide to go to a late movie together without waiting for Chandler.,EmoryNLP,12.0
11085,0,0,I can't believe you would actually say that. I would much rather be Mr. Peanut than Mr. Salty.,Chandler,Mad,629,0,dev,,EmoryNLP,
11086,0,0,"No way! Mr.Salty is a sailor, all right, he's got to be, like, thetoughest snack there is.",Joey,Peaceful,629,1,dev,,EmoryNLP,
11087,0,0,"I don't know, you don't wanna mess with corn nuts. They're craaazy.",Ross,Peaceful,629,2,dev,,EmoryNLP,
11088,0,0,Oh my God. You guys! You gotta come see this! There's some creep out there with a telescope!,Monica,Joyful,629,3,dev,,EmoryNLP,
11089,1,1,I can't believe it! He's looking right at us!,Ross,Mad,629,4,dev,"Ross was making a playful, humorous comment about corn nuts being 'crazy' and did not expect anything serious or disturbing to follow. He was likely expecting the conversation to continue in a light-hearted, joking manner about snacks, rather than being interrupted by Monica's serious observation about the person with a telescope.",EmoryNLP,2.0
11090,0,0,"Oh, that is so sick.",Rachel,Scared,629,5,dev,,EmoryNLP,
11091,1,1,I feel violated. And not in a good way.,Chandler,Scared,629,6,dev,"Chandler expected the group, including Rachel, to share his sense of unease or discomfort about being watched, but Rachel's response 'Oh, that is so sick.' was interpreted as excitement or fascination, leading to Chandler feeling more uncomfortable and exposed.",EmoryNLP,0.0
11092,0,0,"How can people do that?... Oh, you guys, look! Ugly Naked Guy got gravity boots!",Phoebe,Mad,629,7,dev,,EmoryNLP,
11093,0,0,Wow... Wow!,Rachel,Joyful,630,0,dev,,EmoryNLP,
11094,0,0,Yeah.,Barry Farber,Neutral,630,1,dev,,EmoryNLP,
11095,1,1,"I'm not crazy, right? I mean, it was never like that.",Rachel,Scared,630,2,dev,"Rachel expected Barry Farber to agree or provide more confirmation or validation that the situation was indeed surprising or different, aligning with her perception of it being unusual or unexpected.",EmoryNLP,0.0
11096,0,0,"Nooo, it wasn't.",Barry Farber,Neutral,630,3,dev,,EmoryNLP,
11097,1,1,"Ooh, and it's so nice having this little sink here...",Rachel,Peaceful,630,4,dev,"Rachel hoped Barry would confirm her perception that something was never a certain way, aligning with her belief.",EmoryNLP,2.0
11098,0,0,What's the matter?,Barry Farber,Scared,631,0,dev,,EmoryNLP,
11099,0,0,"Oh, it's just... Oh, Barry, this was not good.",Rachel,Sad,631,1,dev,,EmoryNLP,
11100,1,1,"No, it was. It was very very good.",Barry Farber,Joyful,631,2,dev,Barry Farber hoped Rachel would express satisfaction or positivity about the event.,EmoryNLP,0.0
11101,1,1,"Well, what about Mindy?",Rachel,Neutral,631,3,dev,"Rachel expected Barry to acknowledge that their current situation or event was not good, possibly due to Barry's involvement with Mindy.",EmoryNLP,1.0
11102,1,1,"Oh, way, way better than Mindy.",Barry Farber,Peaceful,631,4,dev,Barry Farber hoped Rachel would agree that his performance was better than Mindy's after he emphasized it was very good.,EmoryNLP,2.0
11103,1,1,"No, not that, I mean, what about you and Mindy?",Rachel,Joyful,631,5,dev,"Rachel was expecting Barry to address his relationship status or situation with Mindy, perhaps regarding his feelings or commitment, rather than comparing the experience to her.",EmoryNLP,3.0
11104,1,1,"Well, if you want, I'll justI'll just break it off with her.",Barry Farber,Scared,631,6,dev,"Barry Farber expected Rachel to be reassured or pleased by his comparison of her with Mindy, possibly hoping it would alleviate her concerns or elevate her perception of their relationship.",EmoryNLP,4.0
11105,1,1,"No. No-no-no-no, no. I mean, don't do that. Not, I mean not for me.",Rachel,Scared,631,7,dev,Rachel expected Barry to acknowledge his ongoing relationship with Mindy seriously and perhaps discuss the situation more thoughtfully rather than hastily offering to break it off.,EmoryNLP,5.0
11106,0,0,"Dr. Farber, Bobby Rush is here for his adjustment.",Bernice,Neutral,631,8,dev,,EmoryNLP,
11107,1,1,"Thanks, Bernice. Let's go away this weekend.",Barry Farber,Powerful,631,9,dev,"Barry Farber was expecting Rachel to appreciate his willingness to break it off with Mindy, potentially leading to a further commitment or positive response from Rachel, despite her saying not to do it for her.",EmoryNLP,6.0
11108,0,0,"Oh, Barry..! Come on, this is all way too..",Rachel,Scared,631,10,dev,,EmoryNLP,
11109,1,1,"We can, we can go to Aruba! When I went there on what would have been our honeymoon, it was, uh... it was really nice. You would've liked it.",Barry Farber,Joyful,631,11,dev,Barry expected Rachel to react positively to the idea of going away for the weekend and possibly rekindling their relationship.,EmoryNLP,9.0
11110,1,1,I had a bra.,Rachel,Neutral,631,12,dev,"Rachel was expecting Barry to acknowledge the complexity and perhaps the inappropriateness of the situation, possibly expecting him to realize that going away for a weekend together was too much given the circumstances.",EmoryNLP,10.0
11111,0,0,"Hey, Dr. Farber.",Bobby Rush,Neutral,631,13,dev,,EmoryNLP,
11112,1,1,"All right Miss Green, everything looks fine... Yep, I think we're starting to see some real progress here.",Barry Farber,Neutral,631,14,dev,"Barry Farber expected Rachel to feel reassured or to dismiss Bobby Rush's interruption after saying 'I had a bra.' and continue focusing on their conversation, as his response 'All right Miss Green, everything looks fine... Yep, I think we're starting to see some real progress here.' implies he was anticipating a positive or neutral acknowledgment, leading to an assessment of progress.",EmoryNLP,11.0
11113,0,0,What?!,Rachel,Neutral,631,15,dev,,EmoryNLP,
11114,1,1,"I'm twelve, I'm not stupid.",Bobby Rush,Mad,631,16,dev,"Bobby Rush expected Rachel to understand that he was aware of the adult conversation and implications, and was possibly expecting acknowledgment of his maturity or awareness.",EmoryNLP,13.0
11115,0,0,Brrrrrrr!,Monica,Neutral,632,0,dev,,EmoryNLP,
11116,0,0,Hell is filled with people like you.,Chandler,Mad,632,1,dev,,EmoryNLP,
11117,0,0,He's back! The peeper's back!,Joey,Scared,632,2,dev,,EmoryNLP,
11118,0,0,Get down!,Joey,Scared,632,3,dev,,EmoryNLP,
11119,0,0,Get down?,Rachel,Scared,632,4,dev,,EmoryNLP,
11120,1,1,...And boogie!,Chandler,Scared,632,5,dev,"Chandler was expecting Rachel to interpret 'Get down!' as an invitation to dance or have fun, indicated by his playful addition '...And boogie!'",EmoryNLP,1.0
11121,1,1,"Thanks, but I gotta go to work and get my eyes scratched out by Mindy.",Rachel,Neutral,632,6,dev,"Rachel was expecting Chandler to clarify or respond to Joey's warning 'Get down!' with urgency or concern, rather than a humorous or light-hearted response like '...And boogie!'",EmoryNLP,4.0
11122,1,1,"Relax. Y'know, she may not even know.",Monica,Scared,632,7,dev,"Monica expected that Rachel would not be too worried about Mindy knowing, and hoped to reassure Rachel that Mindy might not be aware of whatever Rachel was concerned about.",EmoryNLP,0.0
11123,1,1,"Please. I haven't heard from her in seven months, and now she calls me? I mean, what else is it about? Oh! She was my best friend, you guys! We went to camp together... she taught me how to kiss..",Rachel,Joyful,632,8,dev,"Rachel was expecting Mindy to confront her about something negative, likely related to tension or unresolved issues in their friendship, due to the sudden call after seven months of silence.",EmoryNLP,6.0
11124,1,1,Yeah?,Joey,Neutral,632,9,dev,"Joey was expecting Rachel to share more details or a specific story about her friendship with Mindy, particularly intrigued by the mention of learning how to kiss.",EmoryNLP,3.0
11125,1,1,"And now, y'know, I'm like... I'm like the other woman! I feel so..",Rachel,Sad,632,10,dev,"Rachel expected Mindy's call to be about discovering Rachel's involvement with her fiancé, leading to a confrontation.",EmoryNLP,8.0
11126,1,1,..Naughty!,Joey,Joyful,632,11,dev,"Joey was hoping for Rachel to express feeling guilty or conflicted, but also possibly a sense of excitement or thrill about the situation.",EmoryNLP,9.0
11127,1,1,"Right, I'll see you guys later...",Rachel,Neutral,632,12,dev,"Rachel was likely expecting sympathy or understanding from her friends about her feeling guilty or conflicted for being in a situation where she feels like 'the other woman', rather than Joey's light-hearted or humorous response.",EmoryNLP,10.0
11128,0,0,"Oh, hold up, I'll walk out with you. Now, Rach, when she taught you to kiss, you were at camp, and.. were you wearing any kinda little uniform, or- That's fine, yeah...",Joey,Joyful,632,13,dev,,EmoryNLP,
11129,1,1,"Okay, I'm gonna go to the bathroom. Will you watch my phone?",Chandler,Neutral,632,14,dev,"Chandler was expecting Joey and Rachel to leave together, possibly to avoid further awkward or inappropriate comments from Joey, or to give them privacy. He might have anticipated that Joey's comment would lead Rachel to exit quickly, allowing him a moment to step away without needing to engage further in the conversation.",EmoryNLP,5.0
11130,1,1,Why don't you just take it with you?,Monica,Neutral,632,15,dev,"Monica expected Chandler to take his phone with him to the bathroom, possibly because it would be more secure or convenient for him to have it with him rather than leaving it with someone else.",EmoryNLP,7.0
11131,1,1,"Hey, we haven't been on a second date, she needs to hear me pee?",Chandler,Scared,632,16,dev,"Chandler expected Monica to agree to watch his phone while he went to the bathroom, implying he was concerned about leaving it unattended, but he didn't want to take it with him due to privacy reasons.",EmoryNLP,14.0
11132,0,0,Why don't you just call her?,Monica,Neutral,632,17,dev,,EmoryNLP,
11133,0,0,"I can't call her, I left a message! I have some pride.",Chandler,Scared,632,18,dev,,EmoryNLP,
11134,0,0,Do you?,Monica,Neutral,632,19,dev,,EmoryNLP,
11135,1,1,"No! Danielle, hi! It's, uh, it's Chandler! I'm fine. Uh, listen, I don't know if you tried to call me, because, uh, idiot that I am, I accidentally shut off my phone. Oh, uh, okay, that's fine, that's great. Okay. She's on the other line, she's gonna call me back. She's on the other line, she's gonna call me back, she's on the other line, gonna call me back...",Chandler,Joyful,632,20,dev,"Chandler hoped that Danielle had already called him back or would call him back soon after he left the message, so he wouldn't have to call her again and feel like he was lacking pride.",EmoryNLP,18.0
11136,0,0,Don't you have to pee?,Monica,Neutral,632,21,dev,,EmoryNLP,
11137,0,0,'S'why I'm dancing...,Chandler,Joyful,632,22,dev,,EmoryNLP,
11138,0,0,"Four letters: ""Circle or hoop"".",Ross,Neutral,633,0,dev,,EmoryNLP,
11139,0,0,"Ring dammit, ring!",Chandler,Joyful,633,1,dev,,EmoryNLP,
11140,0,0,Thanks.,Ross,Neutral,633,2,dev,,EmoryNLP,
11141,0,0,"Hey, you know our phone's not working?",Joey,Scared,633,3,dev,,EmoryNLP,
11142,1,1,What?!,Chandler,Scared,633,4,dev,"Chandler was expecting the phone to ring after he said 'Ring dammit, ring!', indicating he was expecting a call.",EmoryNLP,1.0
11143,1,1,"I tried to call you from the coffee shop, and there was no answer.",Joey,Neutral,633,5,dev,Joey hoped that Chandler was aware of the phone issue or would express concern about the phone not working.,EmoryNLP,3.0
11144,1,1,"I turned it off. Mother of God, I turned it off!",Chandler,Mad,633,6,dev,"Chandler expected the phone to be on and working, and was surprised to realize he had turned it off.",EmoryNLP,4.0
11145,0,0,Just like you told her you did! ... Just pointing out the irony.,Monica,Joyful,633,7,dev,,EmoryNLP,
11146,0,0,"Hey, so listen, I went across the street and talked to the doorman- I got the peeper's name! Can I use the phone?",Joey,Neutral,633,8,dev,,EmoryNLP,
11147,0,0,Nngghhh!!!!!!!,Chandler,Mad,633,9,dev,,EmoryNLP,
11148,0,0,"Can I use your phone? Yeah, the number for a Sidney Marks, please.",Joey,Neutral,633,10,dev,,EmoryNLP,
11149,0,0,"""Heating device.""",Ross,Neutral,633,11,dev,,EmoryNLP,
11150,0,0,Radiator.,Phoebe,Neutral,633,12,dev,,EmoryNLP,
11151,0,0,Five letters.,Ross,Neutral,633,13,dev,,EmoryNLP,
11152,0,0,Rdtor.,Phoebe,Neutral,633,14,dev,,EmoryNLP,
11153,0,0,"Yeah, is Sidney there? Oh, this is? Sidney's a woman.",Joey,Neutral,633,15,dev,,EmoryNLP,
11154,1,1,So she's a woman! So what?,Monica,Neutral,633,16,dev,"Monica expected Phoebe to correctly complete the word 'Radiator' without shortening it, so she was surprised by Phoebe's unusual abbreviation 'Rdtor.'",EmoryNLP,7.0
11155,1,1,"Yeah. Yeah, so what? Look, I live across the street, and I know all about you and your little telescope, and I don't appreciate it, okay? Yeah, I can see you right now! Hello! If I wanna walk around my apartment in my underwear, I shouldn't have to feel like Thank you, but... that's not really the point... The point is that... Mostly free weights, but occasionally..",Joey,Mad,633,17,dev,"Joey was initially surprised to find out that Sidney is a woman, and by saying 'Sidney's a woman,' he likely expected Monica and others to share his surprise or to react with interest or intrigue. However, Joey quickly shifts back to his main point, which is addressing his discomfort with Sidney's peeping, regardless of her gender.",EmoryNLP,15.0
11156,1,1,Joey!!,Monica,Mad,633,18,dev,"Monica expected Joey to not be surprised or affected by the fact that Sidney is a woman, and perhaps to proceed without making a big deal about her gender. She likely expected Joey to focus on the issue of the peeping rather than getting sidetracked.",EmoryNLP,16.0
11157,1,1,"Yeah, my neighbor... Yeah, the brunette... She says you looked very pretty the other day in the green dress.",Joey,Neutral,633,19,dev,"Joey was expecting Monica to understand or be distracted by the compliment about her appearance, possibly to deflect from the awkwardness of his conversation with Sidney Marks.",EmoryNLP,17.0
11158,1,1,The green dress? Really?,Monica,Joyful,633,20,dev,"Monica expected Joey to confront the neighbor about her inappropriate behavior, not compliment Monica on her appearance.",EmoryNLP,18.0
11159,0,0,"Yeah, she said you looked like Ingrid Bergman that day.",Joey,Neutral,633,21,dev,,EmoryNLP,
11160,0,0,Nooo!,Monica,Joyful,633,22,dev,,EmoryNLP,
11161,0,0,"All right, I'll give you this, Mr. Peanut is a better dresser. I mean he's got the monocle, he's got the top hat...",Joey,Joyful,634,0,dev,,EmoryNLP,
11162,0,0,You know he's gay?,Phoebe,Joyful,634,1,dev,,EmoryNLP,
11163,0,0,I just wanna clarify this: are you outing Mr. Peanut?,Ross,Joyful,634,2,dev,,EmoryNLP,
11164,0,0,Chandler?,Danielle,Neutral,634,3,dev,,EmoryNLP,
11165,0,0,"Danielle! Hi! Uh- everybody, this is Danielle, Danielle, everybody.",Chandler,Joyful,634,4,dev,,EmoryNLP,
11166,0,0,Hi. Hi.,#ALL#,Neutral,634,5,dev,,EmoryNLP,
11167,1,1,What are you doing here?,Chandler,Neutral,634,6,dev,"Chandler expected a more personalized or specific greeting or acknowledgment from Danielle, rather than the generic response from everyone.",EmoryNLP,4.0
11168,0,0,"Well, I've been calling you, but it turns out I had your number wrong. And when I finally got the right one from Information, there was no answer. So I thought I'd just come down here, and make sure you were okay.",Danielle,Neutral,634,7,dev,,EmoryNLP,
11169,0,0,"...I'm, I'm okay.",Chandler,Neutral,634,8,dev,,EmoryNLP,
11170,0,0,"Listen uh, maybe we could get together later?",Danielle,Neutral,634,9,dev,,EmoryNLP,
11171,0,0,"That sounds good. I'll call you- or you call me, whatever...",Chandler,Neutral,634,10,dev,,EmoryNLP,
11172,0,0,You got it.,Danielle,Neutral,634,11,dev,,EmoryNLP,
11173,0,0,Okay.,Chandler,Neutral,634,12,dev,,EmoryNLP,
11174,0,0,"G'bye, everybody.",Danielle,Neutral,634,13,dev,,EmoryNLP,
11175,0,0,Bye.,#ALL#,Neutral,634,14,dev,,EmoryNLP,
11176,0,0,Whoo-hoo!,Phoebe,Joyful,634,15,dev,,EmoryNLP,
11177,0,0,"Yeah, there you go!",Monica,Joyful,634,16,dev,,EmoryNLP,
11178,0,0,Second date!,Ross,Joyful,634,17,dev,,EmoryNLP,
11179,1,1,...I dunno.,Chandler,Scared,634,18,dev,"Chandler hoped his friends would be excited or supportive about the prospect of a second date with Danielle, but his hesitant response suggests he was unsure about their reaction or his own feelings about the situation.",EmoryNLP,12.0
11180,0,0,You don't know?!,Rachel,Mad,634,19,dev,,EmoryNLP,
11181,0,0,"Well, she seems very nice and everything, but that whole thing about her coming all the way down here, just to see if I was okay? I mean,... how needy is that?",Chandler,Scared,634,20,dev,,EmoryNLP,
11182,0,0,"Stop saying you're not talented, you're very talented. It's just with the bird dead and all, there's very little act left. Oh, honey, give me a break, will ya? Oooh, ooh, I'll talk to you later.",Estelle Leonard,Neutral,635,0,dev,,EmoryNLP,
11183,1,0,"Well, there's my favorite client. So tell me darling, how was the audition?",Estelle Leonard,Joyful,635,1,dev,,EmoryNLP,
11184,0,0,"Well, I think it went pretty well. I.. I got a callback for Thursday.",Joey,Joyful,635,2,dev,,EmoryNLP,
11185,1,1,"Joey, have you ever seen me ecstatic?",Estelle Leonard,Neutral,635,3,dev,"Estelle Leonard was hoping Joey would report outstanding success at the audition, potentially even securing the role, rather than just getting a callback.",EmoryNLP,1.0
11186,1,1,No.,Joey,Neutral,635,4,dev,Joey hoped Estelle would express excitement or enthusiasm about his callback for Thursday.,EmoryNLP,2.0
11187,1,1,"Well, here it is.",Estelle Leonard,Joyful,635,5,dev,"Estelle Leonard hoped that Joey would say he had seen her ecstatic before, implying she expects him to understand that she is pleased with the audition callback news.",EmoryNLP,3.0
11188,1,1,"OK, uh.... listen, there's something I want to talk to you about. The network casting lady...",Joey,Scared,635,6,dev,"Joey hoped Estelle would be ecstatic, showing excitement or happiness about his callback.",EmoryNLP,4.0
11189,1,1,"Oh, isn't Lori a doll?",Estelle Leonard,Peaceful,635,7,dev,"Estelle Leonard expected Joey to share in her excitement and discuss the positive aspects of his audition or callback, particularly related to the network casting lady, Lori.",EmoryNLP,5.0
11190,0,0,"Oh yeah, yeah, she's great, but... I kinda got the feeling that she was sort of... coming on to me. And I definitely would get the part if I would've... you know... if I would have sent the Little General in.",Joey,Scared,635,8,dev,,EmoryNLP,
11191,1,1,"Oh, I see. Well, I'm just gonna put in a call here and we'll find out what's goin' on and straighten it out. Yeah, hi, Lori please. Hi darling. So how 'bout Joey Tribbiani for the part of the cab driver, isn't he terrific? Uh-huuuuh. Uh-huuuuh. OK, doll. Talk to you later. Yeah, you're gonna have to sleep with her.",Estelle Leonard,Neutral,635,9,dev,Estelle Leonard expected Joey to have had a positive interaction with Lori and to potentially use charm or flirtation to secure the part.,EmoryNLP,7.0
11192,0,0,Hey.,Chandler,Neutral,636,0,dev,,EmoryNLP,
11193,0,0,Hey.,Joey,Neutral,636,1,dev,,EmoryNLP,
11194,1,1,"Whoa, whoa, so I'm guessing you didn't get the part, or... uh, Italy called and said it was hungry.",Chandler,Sad,636,2,dev,"Chandler hoped Joey had good news to share, possibly about getting a part.",EmoryNLP,0.0
11195,1,1,"Well, the part's mine if I want it.",Joey,Joyful,636,3,dev,Joey expected Chandler to assume or hope he had good news about getting the part.,EmoryNLP,1.0
11196,1,1,Oh my God!,Chandler,Joyful,636,4,dev,"Chandler expected that Joey did not get the part or had an excuse related to Italy, but was surprised to learn that Joey was offered the part.",EmoryNLP,2.0
11197,1,1,"Yeah, if I'm willing to sleep with the casting lady.",Joey,Neutral,636,5,dev,"Joey was expecting Chandler to be impressed or congratulate him on potentially getting the role, but his follow-up comment reveals that there is a significant condition attached to securing it.",EmoryNLP,3.0
11198,1,1,Oh my... God?,Chandler,Scared,636,6,dev,Chandler expected Joey to have gotten the part without any unusual conditions.,EmoryNLP,4.0
11199,1,1,"Ten years I've been waiting for a break like this Chandler, ten years! I mean, Days of Our Lives. That's actually on television.",Joey,Sad,636,7,dev,Joey hoped that Chandler would understand the gravity of the opportunity and empathize with his dilemma about having to make a difficult decision for a major acting role on a popular TV show.,EmoryNLP,5.0
11200,1,1,"So, what're you gonna do?",Chandler,Neutral,636,8,dev,Chandler expected Joey to express his feelings or decision regarding the casting lady's proposition.,EmoryNLP,6.0
11201,0,0,"Well, I guess I could sleep with her... I mean, how could I do that?",Joey,Sad,636,9,dev,,EmoryNLP,
11202,0,0,"Well, I... I've got a pop-up book that told me everything I need to know.",Chandler,Neutral,636,10,dev,,EmoryNLP,
11203,0,0,I've never slept with someone for a part.,Joey,Sad,636,11,dev,,EmoryNLP,
11204,0,0,Well is she...,Chandler,Neutral,636,12,dev,,EmoryNLP,
11205,1,1,Sorry.,Joey,Neutral,636,13,dev,Joey was expecting Chandler to ask if the casting lady was attractive.,EmoryNLP,11.0
11206,1,1,It's alright. Is she good-looking?,Chandler,Peaceful,636,14,dev,"Chandler was expecting Joey to describe the casting lady's appearance, likely wondering if she is attractive.",EmoryNLP,12.0
11207,1,1,"Yeah, she's totally good looking. I mean, if I met her in a bar, or something, I'd be buying her breakfast. You know, after having slept with her.",Joey,Joyful,636,15,dev,Joey was expecting Chandler to inquire about the casting lady's attractiveness after he apologized.,EmoryNLP,13.0
11208,1,1,"Y'know, maybe this isn't such a big deal. Y'know, I mean, the way that I see it is you get a great job and you get to have sex. Y'know, I mean, throw in a tree and a fat guy and you've got Christmas.",Chandler,Joyful,636,16,dev,Chandler was hoping that Joey would find the casting lady attractive enough to make the decision to sleep with her for the part seem more acceptable or easier to justify.,EmoryNLP,14.0
